"Gogol_MertvieDushi" "Gogol_TarasBulba" "Lermontov_GeroyNashegoVremeni" "Lermontov_KnyaginyaLigovskaya" "Pushkin_Dubrovsky" "Pushkin_KapitanskayaDochka"
"увы" 0.00654604487968369 0 0.00952539708999119 0.048025613660619 0 0
"улыбкою" 0.00916446283155717 0 0.00714404781749339 0.016008537886873 0.00484472651518822 0.012156576707999
"умереть" 0.00130920897593674 0.00812193735278989 0.023813492724978 0 0.00484472651518822 0.00911743253099927
"ходил" 0.00785525385562043 0 0.00714404781749339 0.0106723585912487 0.0145341795455647 0.012156576707999
"хозяина" 0.0104736718074939 0 0.00952539708999119 0 0.0193789060607529 0.00607828835399951
"хотела" 0.00392762692781022 0.00812193735278989 0.011906746362489 0.016008537886873 0.00968945303037643 0.00607828835399951
"церковь" 0.00392762692781022 0.0162438747055798 0.0023813492724978 0 0.0387578121215057 0
"черты" 0.00916446283155717 0.0108292498037198 0.00714404781749339 0.0106723585912487 0.00484472651518822 0.00303914417699976
"читатель" 0.0170197166871776 0 0 0 0.00484472651518822 0.012156576707999
"авось" 0.00130920897593674 0.00270731245092996 0.011906746362489 0 0.00968945303037643 0.0243131534159981
"автор" 0.0209473436149878 0 0.0023813492724978 0 0 0
"ай" 0 0.0324877494111595 0 0 0.00484472651518822 0.012156576707999
"андреевич" 0.00261841795187348 0 0 0 0.0629814446974468 0.00607828835399951
"антонович" 0.0222565525909246 0 0 0 0 0
"белые" 0.00916446283155717 0.00812193735278989 0.00952539708999119 0.0106723585912487 0 0.00303914417699976
"будучи" 0.0117828807834307 0.00270731245092996 0.0023813492724978 0.00533617929562433 0.0145341795455647 0.00607828835399951
"век" 0.00523683590374696 0.00812193735278989 0.00714404781749339 0.016008537886873 0 0.012156576707999
"взять" 0.00392762692781022 0.00270731245092996 0.00476269854499559 0.0106723585912487 0.0145341795455647 0.0182348650619985
"вниманием" 0.00130920897593674 0 0.00714404781749339 0.00533617929562433 0.0290683590911293 0.0182348650619985
"всякие" 0.0157105077112409 0.0108292498037198 0 0.00533617929562433 0 0
"выше" 0.00785525385562043 0.0135365622546498 0.00952539708999119 0.0106723585912487 0 0
"году" 0 0.00541462490185992 0.0023813492724978 0.00533617929562433 0.0387578121215057 0.0151957208849988
"гостиной" 0.00785525385562043 0 0.0023813492724978 0.032017075773746 0.00968945303037643 0.00607828835399951
"губернатора" 0.0209473436149878 0 0 0 0.00484472651518822 0
"желал" 0.00130920897593674 0.00270731245092996 0.00952539708999119 0.0426894343649947 0 0.00911743253099927
"желание" 0.00785525385562043 0 0.011906746362489 0.00533617929562433 0.00484472651518822 0.012156576707999
"жены" 0.00785525385562043 0.00270731245092996 0.00952539708999119 0.0106723585912487 0.00968945303037643 0.00607828835399951
"замечания" 0.00654604487968369 0 0.0142880956349868 0.0106723585912487 0.00968945303037643 0.00607828835399951
"здоровье" 0.00916446283155717 0 0 0.00533617929562433 0.0193789060607529 0.0151957208849988
"знали" 0.00523683590374696 0.0189511871565097 0.00476269854499559 0.0106723585912487 0 0.00607828835399951
"иных" 0.0157105077112409 0.00270731245092996 0.00714404781749339 0 0.00484472651518822 0
"кабинет" 0.00523683590374696 0 0.0023813492724978 0.0586979722518677 0.00484472651518822 0
"казака" 0 0.00541462490185992 0.0190507941799824 0 0 0.0212740092389983
"кармана" 0.00785525385562043 0.00541462490185992 0.0023813492724978 0 0.0145341795455647 0.0151957208849988
"кирилу" 0 0 0 0 0.0823603507581997 0
"княгине" 0 0 0.0214321434524802 0.0373532550693703 0.00484472651518822 0
"краю" 0.00261841795187348 0 0.0214321434524802 0.00533617929562433 0 0.0151957208849988
"любезный" 0.00392762692781022 0.00812193735278989 0.0142880956349868 0.016008537886873 0.00484472651518822 0.00303914417699976
"месяц" 0.00130920897593674 0.0108292498037198 0.0190507941799824 0.00533617929562433 0 0.00911743253099927
"мире" 0.0130920897593674 0.00270731245092996 0.011906746362489 0.00533617929562433 0 0
"море" 0 0.0243658120583697 0.0142880956349868 0.0106723585912487 0 0
"мужиков" 0.0170197166871776 0 0 0 0.00968945303037643 0.00607828835399951
"мыслей" 0.00916446283155717 0 0.00476269854499559 0.0266808964781217 0.00484472651518822 0.00607828835399951
"навеки" 0.00261841795187348 0.00812193735278989 0.0166694449074846 0.0106723585912487 0.0145341795455647 0
"надел" 0.00785525385562043 0.0162438747055798 0.0023813492724978 0 0.00484472651518822 0.00911743253099927
"начала" 0.00261841795187348 0 0.023813492724978 0.0106723585912487 0.00484472651518822 0.00607828835399951
"нашему" 0.00654604487968369 0.00541462490185992 0.011906746362489 0 0 0.0151957208849988
"небрежно" 0.00392762692781022 0.00270731245092996 0.00952539708999119 0.048025613660619 0 0
"нехорошо" 0.0157105077112409 0 0.00952539708999119 0 0 0.00303914417699976
"ногу" 0.0157105077112409 0 0.011906746362489 0 0 0
"образ" 0.00916446283155717 0.00541462490185992 0.0023813492724978 0.00533617929562433 0.0193789060607529 0.00607828835399951
"обратясь" 0.00392762692781022 0 0.00952539708999119 0.00533617929562433 0.0290683590911293 0.00911743253099927
"огонь" 0.00261841795187348 0.0189511871565097 0.00952539708999119 0 0 0.012156576707999
"ожидать" 0.00523683590374696 0.00541462490185992 0.00476269854499559 0.00533617929562433 0.0145341795455647 0.0151957208849988
"оказалось" 0.0170197166871776 0.00270731245092996 0 0 0.0145341795455647 0
"оставили" 0.00392762692781022 0.00541462490185992 0.00476269854499559 0.0106723585912487 0 0.0243131534159981
"оставить" 0.00523683590374696 0.00270731245092996 0.00714404781749339 0 0.0290683590911293 0.00911743253099927
"отвечали" 0.00392762692781022 0.0108292498037198 0 0.00533617929562433 0.0290683590911293 0.00911743253099927
"отдал" 0.00523683590374696 0.00270731245092996 0.00952539708999119 0.00533617929562433 0.0145341795455647 0.012156576707999
"папенька" 0 0 0 0 0.0775156242430115 0.00303914417699976
"петербурге" 0.00392762692781022 0 0.00952539708999119 0.032017075773746 0.0145341795455647 0.00303914417699976
"половину" 0.00916446283155717 0.00541462490185992 0.011906746362489 0.00533617929562433 0.00484472651518822 0.00303914417699976
"помалу" 0.00261841795187348 0.00541462490185992 0.0142880956349868 0.00533617929562433 0.00484472651518822 0.0151957208849988
"помещик" 0.0209473436149878 0 0 0 0.00484472651518822 0
"понимаю" 0.00130920897593674 0 0.0166694449074846 0.032017075773746 0.00484472651518822 0.00607828835399951
"последние" 0.00654604487968369 0.00812193735278989 0.0023813492724978 0.0213447171824973 0.0145341795455647 0.00303914417699976
"поспешно" 0.00523683590374696 0 0.00476269854499559 0.016008537886873 0.0193789060607529 0.012156576707999
"поутру" 0.00523683590374696 0 0.0166694449074846 0.00533617929562433 0.00484472651518822 0.012156576707999
"приказал" 0.00916446283155717 0.00270731245092996 0 0 0.0242236325759411 0.012156576707999
"пришла" 0.00654604487968369 0.0108292498037198 0.011906746362489 0.00533617929562433 0.00484472651518822 0.00303914417699976
"приятели" 0.0104736718074939 0 0.011906746362489 0.0106723585912487 0.00484472651518822 0.00303914417699976
"происходило" 0.0170197166871776 0.00270731245092996 0.0023813492724978 0.00533617929562433 0 0.00303914417699976
"проснулся" 0.0117828807834307 0.00812193735278989 0.00714404781749339 0 0 0.00607828835399951
"прочь" 0.00785525385562043 0.00812193735278989 0.011906746362489 0.00533617929562433 0.00968945303037643 0
"пуля" 0.00130920897593674 0.0189511871565097 0.0214321434524802 0 0 0
"разговора" 0.0104736718074939 0.00270731245092996 0.00714404781749339 0.0213447171824973 0 0.00303914417699976
"размышления" 0.00916446283155717 0 0 0.00533617929562433 0.00484472651518822 0.0243131534159981
"ребенок" 0.00785525385562043 0.00812193735278989 0.00952539708999119 0.0106723585912487 0 0.00607828835399951
"роду" 0.00392762692781022 0.00541462490185992 0.0142880956349868 0.00533617929562433 0.00968945303037643 0.00911743253099927
"руси" 0.0209473436149878 0 0 0 0.00484472651518822 0
"сердцу" 0.00261841795187348 0.00812193735278989 0.00714404781749339 0.0106723585912487 0.0145341795455647 0.012156576707999
"сзади" 0.0117828807834307 0.00812193735278989 0.011906746362489 0 0 0
"сидя" 0.00785525385562043 0.00541462490185992 0.0023813492724978 0.016008537886873 0.00968945303037643 0.00911743253099927
"слез" 0.00523683590374696 0.00812193735278989 0.011906746362489 0.016008537886873 0 0.00607828835399951
"слышно" 0.00392762692781022 0.0108292498037198 0.00714404781749339 0 0.00968945303037643 0.0151957208849988
"собака" 0.00392762692781022 0.0297804369602296 0.00476269854499559 0 0 0.00303914417699976
"совести" 0.00916446283155717 0 0.00714404781749339 0.00533617929562433 0.0145341795455647 0.00911743253099927
"сомнения" 0.0104736718074939 0.00812193735278989 0.0023813492724978 0.00533617929562433 0.0193789060607529 0
"спал" 0.00392762692781022 0.0108292498037198 0.0142880956349868 0.0106723585912487 0 0.00607828835399951
"тобой" 0.00523683590374696 0.00270731245092996 0.0142880956349868 0.00533617929562433 0 0.0151957208849988
"толпе" 0.00130920897593674 0.0135365622546498 0.00952539708999119 0.00533617929562433 0.00968945303037643 0.012156576707999
"уехал" 0.00261841795187348 0.00270731245092996 0.00714404781749339 0.0213447171824973 0.0242236325759411 0.00607828835399951
"утро" 0.00523683590374696 0.00270731245092996 0.0142880956349868 0.016008537886873 0.00484472651518822 0.00607828835399951
"хлеб" 0.00785525385562043 0.0189511871565097 0 0.00533617929562433 0 0.00911743253099927
"хочется" 0.00523683590374696 0.0108292498037198 0.00952539708999119 0.0213447171824973 0 0.00303914417699976
"читатели" 0.0170197166871776 0 0.00476269854499559 0.0106723585912487 0 0
"язык" 0.0130920897593674 0.00270731245092996 0.00476269854499559 0.0106723585912487 0.00484472651518822 0.00303914417699976
"беспрестанно" 0.0157105077112409 0.0108292498037198 0 0 0 0
"бывают" 0.0157105077112409 0.00270731245092996 0.00714404781749339 0 0 0
"взад" 0.00130920897593674 0 0.0142880956349868 0.0106723585912487 0.0242236325759411 0.00607828835399951
"взявши" 0.0144012987353041 0.0108292498037198 0.0023813492724978 0 0 0
"возразил" 0.00130920897593674 0 0.0023813492724978 0.0266808964781217 0 0.0273522975929978
"войско" 0 0.0324877494111595 0 0 0 0.012156576707999
"вошла" 0.00654604487968369 0.00812193735278989 0.00476269854499559 0 0.00484472651518822 0.0151957208849988
"вошли" 0.00523683590374696 0.0108292498037198 0.0023813492724978 0.00533617929562433 0.00968945303037643 0.012156576707999
"всякое" 0.0104736718074939 0.0108292498037198 0.0023813492724978 0.00533617929562433 0.00484472651518822 0.00303914417699976
"вулич" 0 0 0.0381015883599648 0 0 0
"говорите" 0.0117828807834307 0 0.011906746362489 0 0.00484472651518822 0.00303914417699976
"гордо" 0.00261841795187348 0.0108292498037198 0.00714404781749339 0.0106723585912487 0.00968945303037643 0.00911743253099927
"гостя" 0.0157105077112409 0 0 0 0.00968945303037643 0.00607828835399951
"губернатор" 0.0209473436149878 0 0 0 0 0
"губернии" 0.0144012987353041 0 0 0.00533617929562433 0.0145341795455647 0.00303914417699976
"движение" 0.00785525385562043 0.00541462490185992 0 0.016008537886873 0 0.0151957208849988
"делал" 0.0104736718074939 0.0108292498037198 0.0023813492724978 0.00533617929562433 0.00968945303037643 0
"дитя" 0.00130920897593674 0.0189511871565097 0 0 0.00968945303037643 0.0182348650619985
"думая" 0.00261841795187348 0.0108292498037198 0.0142880956349868 0.016008537886873 0 0.00303914417699976
"ехал" 0.00261841795187348 0.00270731245092996 0.0142880956349868 0 0.0145341795455647 0.012156576707999
"живет" 0.0130920897593674 0 0.00714404781749339 0.0106723585912487 0 0.00303914417699976
"жида" 0 0.0433169992148794 0 0 0 0
"знакомый" 0.0130920897593674 0.00270731245092996 0.0023813492724978 0.00533617929562433 0.00484472651518822 0.00607828835399951
"ивановну" 0 0 0 0 0 0.0486263068319961
"изволь" 0.0104736718074939 0 0 0 0.00968945303037643 0.0182348650619985
"имения" 0.00654604487968369 0 0 0.00533617929562433 0.0484472651518822 0
"каково" 0.0104736718074939 0 0 0 0.00968945303037643 0.0182348650619985
"колени" 0.00392762692781022 0.00812193735278989 0.011906746362489 0 0 0.0151957208849988
"комендантша" 0 0 0 0 0 0.0486263068319961
"криком" 0.00130920897593674 0.0108292498037198 0.011906746362489 0 0.0145341795455647 0.00911743253099927
"крыльце" 0.00523683590374696 0 0.0023813492724978 0.0106723585912487 0.00968945303037643 0.0212740092389983
"кучу" 0.0117828807834307 0.0162438747055798 0.0023813492724978 0 0 0
"лбу" 0.00916446283155717 0.00541462490185992 0.00952539708999119 0.00533617929562433 0 0.00607828835399951
"лежала" 0.00392762692781022 0.00541462490185992 0.023813492724978 0 0 0.00303914417699976
"лизавета" 0 0 0 0.0853788687299893 0 0
"малый" 0.00785525385562043 0 0.00476269854499559 0.00533617929562433 0.00968945303037643 0.0151957208849988
"москве" 0.00785525385562043 0 0.011906746362489 0.0266808964781217 0 0
"некоторых" 0.00785525385562043 0.00541462490185992 0.00952539708999119 0.00533617929562433 0.0145341795455647 0
"нескольких" 0.00916446283155717 0.00270731245092996 0.011906746362489 0.00533617929562433 0 0.00607828835399951
"ногам" 0 0.0135365622546498 0.00952539708999119 0 0.0145341795455647 0.012156576707999
"обществе" 0.00785525385562043 0 0.00476269854499559 0.0373532550693703 0.00484472651518822 0
"обыкновению" 0.00654604487968369 0 0.00476269854499559 0.0106723585912487 0.0145341795455647 0.012156576707999
"обычаю" 0.00916446283155717 0.0243658120583697 0 0 0 0
"ожидал" 0.00785525385562043 0 0.00714404781749339 0 0.0242236325759411 0.00607828835399951
"окошко" 0.00392762692781022 0 0.0023813492724978 0 0.0532919916670704 0.00303914417699976
"оставил" 0.00130920897593674 0.00541462490185992 0.00714404781749339 0.00533617929562433 0.0145341795455647 0.0182348650619985
